,doc_0,doc_1,doc_2,doc_3,doc_4,doc_5,doc_6,doc_7,doc_8,doc_9,doc_10,doc_11,doc_12,doc_13,doc_14,doc_15,doc_16,doc_17,doc_18,doc_19,doc_20,doc_21,doc_22,doc_23,doc_24,doc_25,doc_26,doc_27,doc_28,doc_29,doc_30,doc_31,doc_32,doc_33,doc_34,doc_35,doc_36,doc_37,doc_38,doc_39,doc_40,doc_41,doc_42,doc_43,doc_44,doc_45,doc_46,doc_47,doc_48,doc_49,doc_50,doc_51,doc_52,doc_53,doc_54,doc_55,doc_56,doc_57,doc_58,doc_59,doc_60,doc_61,doc_62,doc_63,doc_64,doc_65,doc_66,doc_67,doc_68,doc_69,doc_70,doc_71,doc_72,doc_73,doc_74,doc_75,doc_76,doc_77,doc_78,doc_79,doc_80,doc_81,doc_82,doc_83,doc_84,doc_85,doc_86,doc_87,doc_88,doc_89,doc_90,doc_91,doc_92,doc_93,doc_94,doc_95,doc_96,doc_97,doc_98,doc_99
doc_50,0.01387498572347712,0.01869902590948249,0.0246062730611783,0.090022205745451,0.10633861080027798,0.08023897181986518,0.0887391853288126,0.04878734596924435,0.0740214969141488,0.12924893974868734,0.04006560366778198,0.11664713087589644,0.03095866436223015,0.08051395188691965,0.04203022871600156,0.02835281595424488,0.03676799785545998,0.0183699694132776,0.04428944135502473,0.06392240320917499,0.04981661429689809,0.06326556969596418,0.061897878618617036,0.10354952026332245,0.03651112024400908,0.12079955956164862,0.08092441669202023,0.12270097308673314,0.08286782821638944,0.01474778399539338,0.10700468435829687,0.0,0.0219981194373941,0.13430775612324203,0.040435605400924904,0.12343265154486777,0.09519522743255712,0.10034866191085742,0.07221294495682602,0.15071771825156471,0.07482655109647983,0.09089235201414793,0.04392339231763371,0.2038444763785095,0.04295605402999629,0.33137824200060373,0.10428148145170561,0.2636208937865545,0.025136882736597643,0.24243276148989729,0.9999999999999996,0.10805540114283213,0.11085812749157274,0.13464002409017395,0.02011923252319895,0.00733422431055084,0.049039156970110076,0.02737458530160381,0.04769695322256009,0.013401833364780725,0.14882062030805526,0.0966308040317921,0.08895574587767306,0.18006987669958502,0.047157762092941626,0.0906736839312388,0.016713532060572304,0.008543606472389834,0.043476268923190065,0.07407469755456629,0.082171804182634,0.042705892720628184,0.06953443373361191,0.04742848475526239,0.05855234064548885,0.0496262094265186,0.09966833368012917,0.09956692155395515,0.0675500319778516,0.04468453408040147,0.007866047943843567,0.0,0.09981869756307889,0.07734043981713797,0.01918625738063671,0.09957505326850816,0.1376876651519417,0.12550897007332254,0.1635875750417961,0.03316836176545461,0.05745405083464668,0.08684444842000116,0.06003659670890636,0.06348229817981857,0.049445097909739125,0.017584094869865622,0.05626073899588219,0.045738185287880165,0.0,0.02207360626099577
doc_51,0.08714329798958212,0.008120512943702628,0.039193637367089265,0.0,0.0,0.011306953419831421,0.05106442814513119,0.03683974275347594,0.07417317242403768,0.0,0.036034517870805916,0.056652783098580635,0.02315663226699842,0.0,0.01600436794734844,0.048339564495581716,0.08546319687944842,0.01965236283461556,0.05088125435793149,0.06968438334686354,0.05085957624089271,0.06580169967658514,0.05966599183361397,0.07172146985043226,0.026632230712571366,0.07822331224570844,0.118377683156866,0.06136749183205077,0.028493498561198687,0.12332623161245035,0.09261017411118122,0.0,0.0627683134985674,0.006611103897129735,0.025400946664125817,0.027147683522021154,0.0224723563857463,0.02433468233861098,0.021234834010235085,0.11735064513260698,0.012812808873791348,0.06895272340433126,0.011026318418571998,0.015678995770569627,0.0,0.1572372494088153,0.28911368303414486,0.11342397804204643,0.048952335307792985,0.1022702163554626,0.10805540114283213,1.0000000000000002,0.11520103553451255,0.025558060388337592,0.0,0.009853739313491944,0.06787542097374809,0.0,0.029099844648494872,0.012118891360869402,0.02950925695460834,0.07341339055318685,0.0375267249934198,0.014020190550190527,0.0,0.029293291601316315,0.07831902340532046,0.11469553972846616,0.04939047619836552,0.03198259846246008,0.0,0.03083016491924233,0.03313662993259938,0.06444389853883915,0.011404197046905575,0.03027688116821504,0.051828285259587714,0.024980244015664017,0.015220303200202633,0.03715190329923934,0.09991122525542326,0.010289866868290627,0.045970044645616166,0.016144534529846304,0.0,0.0914926948082876,0.007725666702034685,0.025559271078963445,0.08773048641523588,0.05714898396345292,0.0,0.0,0.0636441631303636,0.03127834083451174,0.016927831960722003,0.044969778367890914,0.04318307751410637,0.020217005604759353,0.16076259969313625,0.0417309662946769
doc_52,0.028974211968974706,0.13335647045325347,0.06969927091691004,0.08172141006015882,0.10451754968102536,0.08576708172017336,0.06320351782872541,0.14049177263860474,0.09582135533335379,0.07564938376242179,0.10256318017769706,0.06474648480635664,0.03733412814955237,0.11111709669762525,0.059527204684670126,0.06347246710743515,0.05318468607268478,0.130158928459634,0.14306789743088974,0.16380042956791344,0.15092515686693556,0.11594416006145689,0.07098511551180896,0.29252436985176916,0.05135606940492554,0.0900423070861378,0.03187573172294619,0.0918725571218386,0.07198251802000509,0.1108845264438737,0.1439170499506811,0.07336634630994003,0.07005628391203805,0.09656701261700715,0.05598109435485606,0.08203214527712749,0.11670369026882325,0.05624916712074311,0.12089016755378175,0.05127780970562272,0.13516582337027638,0.10826456823577117,0.12287485599741822,0.08698106189768523,0.05374460659287893,0.12591862440640866,0.12973181908318318,0.12270609426391442,0.04410706737435385,0.20795260340363747,0.11085812749157274,0.11520103553451255,1.0000000000000007,0.09267128064290352,0.08072141583373497,0.07160537004347889,0.08570275801119447,0.026368080122219546,0.042809899725415164,0.0233805646549837,0.09529803691688524,0.06801762691991113,0.018352018832477453,0.18217389550378182,0.04798052577555402,0.1069947451688992,0.06142135801152004,0.03179308167716169,0.06068525595855213,0.023133909409559044,0.202401860613651,0.10427542608098292,0.07053117486225359,0.09015992248533014,0.1433791039105226,0.0,0.18741965466250937,0.05468519098347921,0.22767932845381642,0.06538492623768233,0.0645950698200642,0.1407656256417857,0.10581144251467782,0.12734003580846404,0.03836366960497041,0.10374357663060449,0.0588205077578873,0.06457058669421911,0.05977315556452131,0.14137369703014782,0.02832082170170079,0.09076133997408269,0.025842797463226222,0.1176020704752847,0.17806342162376487,0.04707603535112184,0.045979590961760734,0.055542248444324954,0.013703294577879492,0.1510251636380826
doc_53,0.08171122575116735,0.054580892091752736,0.13966733092765007,0.06411780632230304,0.07371181975441088,0.03312878723149164,0.03907434422818279,0.043608165969578054,0.07802063055881808,0.05277373926881258,0.04355647839064212,0.07531872130026666,0.0065543691697041405,0.02998071664864499,0.03250363221986431,0.06049670239242593,0.04501478911177435,0.06066365835397758,0.06858426524733255,0.09611865938602426,0.12203787383993514,0.07461242282673686,0.11305810200035024,0.09577638637417982,0.03752594559446812,0.07844272529877871,0.08648214795307593,0.07088783092302561,0.10908877669120037,0.020044454508747707,0.11398556734130173,0.013192503882246395,0.019725819059134283,0.09804849833959713,0.05693725532964928,0.14744776751391048,0.06363246726890215,0.12371090955566602,0.03321072687423535,0.057164754893610975,0.10017127757481074,0.13451239676992816,0.09690596574425317,0.16158734406706698,0.053997769179864596,0.052991920604928605,0.06049683305334187,0.14600377634212186,0.13397503555197432,0.1472761991999691,0.13464002409017395,0.025558060388337592,0.09267128064290352,1.0,0.0852828498657219,0.05144954659666051,0.011653462241965224,0.06405180229357928,0.05509739815132361,0.021219433968733287,0.09657724484742791,0.018730051044054785,0.04847816024558943,0.13615342517124834,0.1816018771883222,0.08105569449667338,0.03825537520334177,0.07955001335023251,0.06754513297871459,0.04194776711627079,0.0134123350881296,0.06941926534815172,0.07621088197461001,0.029742039140400876,0.07446663820543208,0.036687111125450325,0.04285095265327561,0.18036963778502918,0.09318176422621582,0.07551333812736716,0.09484613197687353,0.050219031735694905,0.0807159449831138,0.022397661448057014,0.025313338676091444,0.09400511783007688,0.0864013804815859,0.1286303585418918,0.14844764475367353,0.0884325901432319,0.05305032641469186,0.07644993421145163,0.013108746403686321,0.18945867951052686,0.05973660140067602,0.0119055555991316,0.02541350603607991,0.0602120684031817,0.0,0.04977354238490346
doc_54,0.042651345868632146,0.028740160075349817,0.12657038634059942,0.1881432664882802,0.14336836079104173,0.004943915436436113,0.05224570914891576,0.05943022081997196,0.09059098569313828,0.027624142514705595,0.024855955490371038,0.03411161344875707,0.06278118326245127,0.018935576617130252,0.014916490095739615,0.07934522726422301,0.06783280683273758,0.04342120426872584,0.04489139552537955,0.1074921543251951,0.11171304204978155,0.09009721006434693,0.09931647865428861,0.06714330273623192,0.03633335922215801,0.08468707949616375,0.016566788697364127,0.012311052131232899,0.005575381302856763,0.0058621946690045985,0.11497696082659967,0.0,0.02647830436562482,0.08788194846390815,0.0578636739766753,0.010174546031228755,0.014863721957399748,0.008928836309634917,0.024539912682905497,0.04943519335708271,0.05825989295752597,0.0567947985428205,0.0912989445271597,0.08066071238892139,0.004096124447868709,0.020521772576045746,0.052858984155045696,0.06340121469528895,0.04925309659874681,0.07951761567110549,0.02011923252319895,0.0,0.08072141583373497,0.0852828498657219,1.0000000000000004,0.07844177444381553,0.06551888889573064,0.04050183817515915,0.0,0.008912681771687204,0.037437671997784736,0.006349884896747417,0.007575197989149287,0.06958164944259544,0.07588399055971021,0.004304403748917422,0.03295177426502644,0.0,0.0027185491798646507,0.0,0.018519492905726256,0.06805520165424901,0.017175875945177548,0.009844032082930469,0.01127569332125582,0.03603529256781391,0.03137513785551436,0.016704220014316908,0.03173031571552096,0.029221641311142,0.023820683099176593,0.19824656609930613,0.028227670497500773,0.08094494332369828,0.012759523400185014,0.04840921814798779,0.009690198321813281,0.04696638041633033,0.03419567987009259,0.03277951245170228,0.0,0.10828230982898845,0.012875843787177361,0.07469492507877257,0.008998465612505413,0.011694030029512609,0.0,0.02564527742455151,0.0,0.06218597506701294
doc_55,0.1533181788960508,0.06379725830896865,0.10072419060801038,0.06591380432109387,0.05995429305007005,0.05334422076864974,0.07980027945289392,0.10562768390538675,0.048493356522120515,0.0446987210119585,0.14056941351661834,0.08792643620432988,0.02702764722259957,0.11452001075825483,0.040565719273464834,0.05476377580539181,0.03838759468630251,0.06017708182341479,0.046677327513958616,0.05114174548648133,0.12084698943373345,0.07847568327558907,0.11320515251392671,0.030082483880454074,0.08531127491441519,0.08884826330113663,0.06283733764956478,0.15439487393009851,0.05479338608538348,0.025041336499526036,0.058339976159363524,0.07824635093570037,0.039968395017632295,0.07935556015121674,0.035195074536197045,0.09517756582786274,0.04682256973156604,0.047613225887075575,0.08899371386103509,0.03545136980731298,0.023254771922707695,0.12780892573607505,0.08273033125442593,0.06963553830722194,0.0,0.0551128872832288,0.04892501042235546,0.08136321502568153,0.0,0.02817176501766736,0.00733422431055084,0.009853739313491944,0.07160537004347889,0.05144954659666051,0.07844177444381553,1.0000000000000002,0.09484140448647788,0.0,0.13148523283399743,0.10203719206130647,0.05729603993730416,0.0,0.02224923642877755,0.07817655662971934,0.07009585394555798,0.1205022266472475,0.012083058700181868,0.0656981862117899,0.05017916319275839,0.049082299917233174,0.1538133901622814,0.06325122671950253,0.04736373074352639,0.08103914726275004,0.12597151219639,0.0,0.06478914893413212,0.048198331402249925,0.09401633119205886,0.07599523186219109,0.03259545965702601,0.05145669971310014,0.046105327618147486,0.07902993216158152,0.0,0.05824758639634301,0.05464523841499342,0.028012479963479546,0.08678715342482304,0.09690249198662661,0.017026280148793056,0.013914177459790882,0.0,0.16949630672584726,0.02189842528732611,0.0,0.039336541089805305,0.022418602043994058,0.0,0.025451076074492335
doc_56,0.028751812130477217,0.014913908465452083,0.0600056498381302,0.102568503775572,0.04052618137705713,0.09380073606298418,0.03449320620099471,0.07654315170438175,0.06778244185004788,0.08907816926438926,0.11266883007649073,0.11454374519809818,0.07384941752934124,0.04284550133857616,0.11632198637373034,0.10888791191031756,0.102996889373629,0.083234361216908,0.15096261183723395,0.07073251266273395,0.021755387104858886,0.13941226663496026,0.15680332208080158,0.07665445978513385,0.09337053176602289,0.0961958030741834,0.0733762460544645,0.05332936469950286,0.07067893416638926,0.11025056729148602,0.10787144738517136,0.022181615961636564,0.013387891908803937,0.09954248079892092,0.02156597686487942,0.09125262307004468,0.04122074349940098,0.020014928019206735,0.06313783566933162,0.07265167025387338,0.11725506388447392,0.13585288666666331,0.07793117170587534,0.0840490752727341,0.1398753685588922,0.06187421150793647,0.08544541218342817,0.10178120417015774,0.14435098886918543,0.10140388585208097,0.049039156970110076,0.06787542097374809,0.08570275801119447,0.011653462241965224,0.06551888889573064,0.09484140448647788,1.0000000000000004,0.15096342721556813,0.03935520148708158,0.057708645330658226,0.20752198876351746,0.08102866066426473,0.09766336028277693,0.1529621651895148,0.07914973523251775,0.05425815869721257,0.023047413878796722,0.10600013927437671,0.05871182145315937,0.024302021249558395,0.07274570581757275,0.10828841369386225,0.052001639868407,0.06659680330590466,0.07789367622523549,0.0,0.08858534071843224,0.007647255712543595,0.07063670076239745,0.019240357381154136,0.03946167833535251,0.053536878035248536,0.03343258551319014,0.026897576448503,0.09348405275314534,0.05397649512971075,0.02725808678023904,0.04244759105061915,0.06438106501747888,0.016400523133381823,0.0,0.0,0.06757529387111236,0.07524385996924637,0.09337997109794464,0.06634741471469716,0.03006226827918844,0.05552694598964027,0.04110319730221093,0.026544513150231236
doc_57,0.10004361568619723,0.0,0.0539179954280944,0.0556707608179047,0.0,0.03357329224875312,0.01593819311796163,0.111908233204156,0.024451708054835344,0.02500536174796793,0.07029898313045754,0.11417780074539274,0.039550723268711514,0.05333410078266082,0.10033865136973712,0.07139154767943505,0.024939407908944014,0.0,0.02732668304966597,0.08925113040582404,0.0,0.1099068617102957,0.08506736530636674,0.05196806507234501,0.006528252249486938,0.12022718689835381,0.046540097648299,0.011777372749096581,0.046463581173935065,0.033086215309799154,0.06682518913794505,0.015795135784034648,0.0,0.03369674856356637,0.07870378404623735,0.0661281255743863,0.032593268585346696,0.0,0.0,0.018656061408751336,0.10678866669432102,0.13324178318469906,0.0,0.044012736238230536,0.07404316177641643,0.1134129301458355,0.03532388513967776,0.014989838768270168,0.2118451474947998,0.045149558471524145,0.02737458530160381,0.0,0.026368080122219546,0.06405180229357928,0.04050183817515915,0.0,0.15096342721556813,1.0,0.013584783054038695,0.01454162162121145,0.08007247782527604,0.01468502080284873,0.0795114868608856,0.060260897752913586,0.025727310572156502,0.06396690644439691,0.03627376801147113,0.0928538616333128,0.06911000474471948,0.05577418426917155,0.01922990919466331,0.0,0.0,0.0,0.0564495510995123,0.0,0.048557686540083946,0.0,0.04280709390299546,0.08931132167748741,0.008535033210775414,0.0,0.05513904830616147,0.0,0.014754115201531453,0.04965724012569245,0.03340529475901206,0.028209745243589338,0.006306739462789663,0.0,0.0,0.0,0.0,0.0,0.021935086311507826,0.0,0.06085422178703426,0.0,0.0,0.0
doc_58,0.0,0.0,0.012210993431376646,0.04526445669391272,0.02316949330331101,0.08844705104658444,0.07540233658305863,0.02055935606332791,0.021022883815807903,0.0,0.08021774196270132,0.058251658483512735,0.032633484356982184,0.14579316044769527,0.052722254775970326,0.06925932017320621,0.028221041383010452,0.07373690952185326,0.029145778550104987,0.038824426757587654,0.0,0.12901344678660037,0.04027842309906811,0.0447356130617219,0.036629674238852536,0.10007070683004901,0.09885526240218757,0.08994686744934063,0.04328897839270864,0.11208698685514262,0.009386087500969193,0.05118914401190437,0.02976286921371055,0.038014596311626556,0.07620209912844321,0.09428956941664604,0.0,0.1563339274255814,0.0,0.08528913065229533,0.0342053107069291,0.05025607613916462,0.04808974812574527,0.04048137958228075,0.0,0.07720926604648903,0.03545292478573636,0.049303463338584624,0.020933519238291586,0.04401308515061661,0.04769695322256009,0.029099844648494872,0.042809899725415164,0.05509739815132361,0.0,0.13148523283399743,0.03935520148708158,0.013584783054038695,1.0000000000000002,0.012661206868510962,0.034488642125081556,0.04759146454787998,0.10085048944787124,0.05854686368210599,0.10877552061266069,0.18642309865172935,0.1003172714743035,0.06326456387939297,0.10576457062192274,0.08139999004689275,0.11554951538199638,0.03830380343140731,0.06268888059502115,0.06517533878092979,0.18011442994482038,0.11338544703276623,0.011564544823052322,0.0,0.0856114008615333,0.068392565966375,0.02063936466727903,0.0,0.05084643370021593,0.03932491480915333,0.058684336439077334,0.03070925592108513,0.02869117743780082,0.0382675826508878,0.013840943625610112,0.0,0.02307802536698611,0.0,0.01839532268882776,0.05870764813972839,0.023288953245684176,0.03341380331748869,0.0,0.0,0.0,0.0
doc_59,0.039407120382530934,0.010056146935781276,0.027545015186150733,0.0054884557275021945,0.018424207579759846,0.013134542763168246,0.022793746925837858,0.02432870273635955,0.0358866889480899,0.023956203313968437,0.04725312047669698,0.12831627884477192,0.007313906928854507,0.041613484380429305,0.01821554095521271,0.021164703853044628,0.005326975980839749,0.023540239164370168,0.058961069388835614,0.017918197003930623,0.07989064059535146,0.045440940166810134,0.05796364084047487,0.023452916546933468,0.010630077051396982,0.04459757619455222,0.07613847913784924,0.06255641029736816,0.0,0.016530885834361637,0.017189611763286514,0.06966479849894226,0.007863279842553401,0.015624690385849243,0.010302492880139619,0.06273194643488024,0.09660923233070812,0.05871207941797992,0.009499850763203315,0.058269464905692646,0.02761307371082111,0.04155367886682393,0.00547721708111322,0.0495554835670871,0.0,0.05744777453500584,0.07307639891101395,0.04161403968909088,0.009419098521465732,0.008583690976646813,0.013401833364780725,0.012118891360869402,0.0233805646549837,0.021219433968733287,0.008912681771687204,0.10203719206130647,0.057708645330658226,0.01454162162121145,0.012661206868510962,1.0,0.0517704673950443,0.013686643762631052,0.08380920305300672,0.06123673885902019,0.02397821150538447,0.004890091599644123,0.0,0.050375887786475865,0.027554052549940797,0.013521056263426283,0.08255421036498367,0.04111009919660835,0.0,0.06306073265278318,0.10964616256203415,0.0,0.006809922220559185,0.00787106937565194,0.09741046993545376,0.011362182664270293,0.13639391263377643,0.032734395892039234,0.06483571690255793,0.008019641455715227,0.013751040703803936,0.11425257830271582,0.031031934505649166,0.04354392085036716,0.048451374046211935,0.040691832362831346,0.0,0.0,0.07854142182935907,0.08631664986003058,0.11713170076591006,0.013285203096407483,0.016041322478218784,0.04794030503745835,0.0,0.051521785106686396
doc_60,0.08023703541966784,0.0842276758373792,0.04470120071446788,0.17669951262581474,0.10750316012001082,0.09310007237652453,0.0868806439164817,0.09431798301145997,0.13453526279850309,0.1328666033793518,0.16922825974178865,0.1870524637988987,0.10316195109728907,0.08781981177348878,0.07513814610272566,0.11800050323829665,0.10252189059984479,0.1129356212701518,0.14566117821061886,0.17345900858565136,0.11696983930954874,0.1279860960224456,0.17964533890039083,0.17832225930453532,0.09510310014586798,0.14994012626345213,0.11818732913440597,0.11093200776428942,0.058223046779490334,0.07834581670924166,0.18754750954014507,0.026950091719564688,0.0716977807477348,0.2996439429523476,0.08534869869967736,0.1288318067595614,0.070932882777955,0.09763702421572448,0.10901081797285732,0.0760181409281072,0.13769309017568251,0.13873851965530232,0.0920628396422351,0.12332092956402527,0.08732103923657455,0.10561591153926733,0.13950651425433527,0.15335865163135953,0.12103683326849976,0.1380842861207514,0.14882062030805526,0.02950925695460834,0.09529803691688524,0.09657724484742791,0.037437671997784736,0.05729603993730416,0.20752198876351746,0.08007247782527604,0.034488642125081556,0.0517704673950443,1.0,0.12701118848324972,0.10228364724172034,0.20825940854342834,0.02413707784838767,0.14701142779718931,0.07087416021271187,0.12881676939347197,0.21029686413182866,0.019475115766907757,0.12343292111213708,0.22343760716163158,0.12550854591781022,0.10333152910378629,0.08031314742305354,0.03958163431834849,0.1718176344972785,0.06510698084796765,0.17885603624933244,0.08207285901115283,0.10493581886983024,0.09799851548531682,0.11400296140873167,0.09838013790664998,0.08531669249041143,0.12164760171631096,0.09318443670044446,0.13363227274043676,0.19392503064925273,0.10806693827800369,0.03674435561833296,0.014315725103561357,0.1583601810846959,0.10727651340730873,0.17354490354487725,0.09203249748081471,0.053553026188510815,0.12638177844702436,0.0339404716791782,0.13495689587234155
doc_61,0.0,0.0,0.07460197258291314,0.11017239285406843,0.019689628852827767,0.00759205939406769,0.01719881267485786,0.005969167942803665,0.03179714780730921,0.02341352492887734,0.05641862936362936,0.02691688708860247,0.0,0.024774393763258806,0.0348328605141574,0.055590247238924854,0.037983658945238634,0.02347420939482814,0.03317837333912385,0.06386125127186613,0.0,0.10022815052577211,0.03553082661613142,0.1462986163412645,0.07848243998997817,0.06228008426388294,0.041112593369441605,0.047102168332302144,0.13619549785572832,0.01800957332851688,0.2248999840805706,0.13591805454331454,0.011339235969467227,0.08757796638150651,0.004952233681143926,0.006831404918539859,0.017052705513116696,0.07813067633031917,0.024937331578626987,0.042404031733798475,0.0608614199967103,0.05383903172550514,0.003902270821567084,0.06005309500615046,0.004699361583510294,0.0915645121168752,0.08136693787352994,0.07994735881919762,0.0,0.055521765775605914,0.0966308040317921,0.07341339055318685,0.06801762691991113,0.018730051044054785,0.006349884896747417,0.0,0.08102866066426473,0.01468502080284873,0.04759146454787998,0.013686643762631052,0.12701118848324972,1.0000000000000002,0.07212207787014514,0.0758350604707131,0.09617498813053382,0.12377445784746692,0.0537321471907837,0.06089358967283559,0.20740356999879506,0.1285702650323432,0.0027577305107854074,0.07168356300144615,0.2292431737074676,0.011293764822364364,0.037195048076224285,0.0,0.03297069791230485,0.04132348429288859,0.027649271067601795,0.010029214803148737,0.02410425335615653,0.0,0.048629455846235604,0.017140901513642455,0.02852526491401712,0.020880527338440823,0.004598783050445261,0.008681311691122615,0.015321989544225069,0.0,0.0,0.0,0.0,0.02839095883529857,0.120029704324458,0.0,0.041398872598133664,0.004985092889289963,0.037193022448962845,0.030316048351636857
doc_62,0.013107215306914412,0.02543821353463862,0.02845935809986191,0.004664829268625282,0.02348906150557734,0.030688550378211353,0.03661962834273168,0.05351622656692222,0.04097549710465303,0.05248184833925926,0.0636476678892265,0.07750181453010445,0.019854547495921186,0.1473562031936893,0.13061187098487423,0.03493298439667971,0.07290900184830669,0.017947965744341345,0.027010917496806647,0.03475592430151736,0.0,0.049820399234269404,0.16899411283901877,0.0466192355054217,0.05869658185428656,0.08607981206223703,0.12060882805955134,0.13319997594286911,0.0076307711494409325,0.02606499898424654,0.05174901365028052,0.08310997111853229,0.03968601471855163,0.12266344588325737,0.13720976396235643,0.05456088210475959,0.12170315632931047,0.012220492699706785,0.008074253321513255,0.10295117060603422,0.03323756217729734,0.10423134243987113,0.0046552771524713136,0.08215514804324611,0.021191189827182915,0.10625403453907199,0.06319361422259254,0.11415606291740021,0.08172166283743369,0.07662892454027208,0.08895574587767306,0.0375267249934198,0.018352018832477453,0.04847816024558943,0.007575197989149287,0.02224923642877755,0.09766336028277693,0.0795114868608856,0.10085048944787124,0.08380920305300672,0.10228364724172034,0.07212207787014514,1.0,0.13025565854203008,0.07181039446193432,0.0847934004377236,0.13198361609686898,0.19627597527659352,0.2267249068410881,0.14618352518570557,0.03350832947624695,0.07871417702354183,0.07611754118402203,0.04355980835493278,0.043694825693566974,0.16801707335840793,0.04995908924238404,0.01337979082711171,0.053800104309900385,0.02730196869107825,0.016604376767080122,0.04427626801503711,0.08186719405906112,0.02044851596362964,0.12027743815123199,0.03204166001930732,0.03133306076636145,0.13173471409667165,0.08805179328197182,0.03179538942523272,0.024908724918346815,0.10848605774956441,0.1303428090283055,0.17035832002393256,0.1062021771352881,0.0,0.017082167676066313,0.08196996165593959,0.0,0.019395558313359387
doc_63,0.02042100040670877,0.08403917149326472,0.0430514793630504,0.0960187794501712,0.10227079746531176,0.06498202711694154,0.07112414395385377,0.09770666473373393,0.12472753771720858,0.07505178759353484,0.1726604672186172,0.12219333624693432,0.09851121744541445,0.11927683705875358,0.07133045009055122,0.05302666344000159,0.09307492817835654,0.0769710793655765,0.10245485197372368,0.11299206791971197,0.054376004954452134,0.10109874834111433,0.11427473021541812,0.15041073271034264,0.05538599349023782,0.16666493010616354,0.03301781607203348,0.11842237170005729,0.04284756118613279,0.08355048888528302,0.11895166700335665,0.064770767152509,0.06905498505340589,0.16581617410853064,0.10092698869671086,0.10288421543861641,0.16224914519287162,0.08134384126116087,0.09194760649163337,0.06472065539001458,0.10590358142130264,0.15709360124500918,0.10656689343257142,0.12622488844581667,0.043502129458691946,0.18265737033523818,0.09109186347570405,0.1585959270243846,0.17861672064301287,0.12619326135452247,0.18006987669958502,0.014020190550190527,0.18217389550378182,0.13615342517124834,0.06958164944259544,0.07817655662971934,0.1529621651895148,0.060260897752913586,0.05854686368210599,0.06123673885902019,0.20825940854342834,0.0758350604707131,0.13025565854203008,1.0,0.0,0.12784055397840394,0.0714391972799388,0.1741230827505261,0.14619691988252417,0.13192695718279046,0.19852984753046343,0.2036370945794202,0.10043968033054518,0.11037120480390175,0.15923099533777524,0.12424149014241503,0.1824392972076066,0.10987469442466995,0.12529302821535301,0.09593529864577041,0.09764902515060594,0.0592924428377552,0.1906134103630975,0.09935440429705247,0.032494197785109064,0.08247686555870173,0.09114968886111852,0.11805547884662726,0.19001379659446632,0.0729056135819476,0.048328635082395835,0.13866044915010062,0.07344905094802451,0.13921239224115903,0.08392824512255252,0.06385898928203138,0.038971294875351836,0.11226391795373152,0.011759133920036201,0.11344745498597904
doc_64,0.08572712960201577,0.05776632313434683,0.10626941650960638,0.0467295852451738,0.07843331725889567,0.013300850746874477,0.01325657903723543,0.0,0.0,0.033303075069361934,0.04358213020022239,0.013367777783606193,0.0,0.021129560633282213,0.020742767069722057,0.04474228326692667,0.02898312859923719,0.013320545789850853,0.01134998418190424,0.0361416039770447,0.07705404059672835,0.05212784738148579,0.10508087257309918,0.017496917963663323,0.05512081324466323,0.04830432922091747,0.042859528766128106,0.01942014048444637,0.08198209621974689,0.0,0.04202982602767794,0.026045176834569368,0.0,0.03187918523603978,0.0,0.043778286323027854,0.0,0.06564615742889089,0.0,0.030762661687191738,0.015072252635234474,0.021214406207634182,0.01490028184835348,0.011687755327013868,0.0,0.024791964693027958,0.031006038940697877,0.03220848867174856,0.0,0.048055591456819105,0.047157762092941626,0.0,0.04798052577555402,0.1816018771883222,0.07588399055971021,0.07009585394555798,0.07914973523251775,0.025727310572156502,0.10877552061266069,0.02397821150538447,0.02413707784838767,0.09617498813053382,0.07181039446193432,0.0,1.0000000000000002,0.0477171233080254,0.0,0.0,0.1134996308270155,0.09501141756884032,0.02106002568832727,0.025855889224559735,0.015048447125310808,0.0,0.04798599295842677,0.0,0.0,0.021412544072713785,0.08453366204576454,0.03794147810311142,0.014073728285910657,0.0,0.03395279040076443,0.021816721200433025,0.05227637591272087,0.0976435241768723,0.0,0.016574194478791562,0.010399413262654197,0.0,0.0,0.0,0.0,0.09335728712757448,0.09072046857562431,0.0,0.0,0.0,0.0466035470172232,0.0
